         3472141 function calls (3350888 primitive calls) in 10.198 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.070    0.070 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/profiler_util.py:26(_build_tree)
      344    0.002    0.000    0.069    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/_parser.py:88(_parse_requirement_details)
     1020    0.012    0.000    0.068    0.000 <frozen importlib._bootstrap>:477(_init_module_attrs)
       27    0.002    0.000    0.067    0.002 /usr/lib/python3.8/email/parser.py:59(parsestr)
     8214    0.065    0.000    0.066    0.000 {method 'sub' of 're.Pattern' objects}
      385    0.009    0.000    0.066    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_util.py:308(getfullargspec_no_self)
   149986    0.066    0.000    0.066    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.066    0.066 /home/pi/.local/lib/python3.8/site-packages/mpl_toolkits/mplot3d/art3d.py:5(<module>)
       27    0.001    0.000    0.066    0.002 /usr/lib/python3.8/email/parser.py:41(parse)
       12    0.000    0.000    0.064    0.005 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_docstring.py:51(__missing__)
      358    0.003    0.000    0.063    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/serialization.py:1086(persistent_load)
        1    0.000    0.000    0.062    0.062 /home/pi/.local/lib/python3.8/site-packages/matplotlib/style/__init__.py:1(<module>)
      870    0.062    0.000    0.062    0.000 {built-in method io.open_code}
     1380    0.026    0.000    0.061    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/version.py:183(__init__)
     1646    0.030    0.000    0.061    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/nn/modules/module.py:1272(__setattr__)
        1    0.000    0.000    0.061    0.061 /home/pi/.local/lib/python3.8/site-packages/matplotlib/style/core.py:1(<module>)
        1    0.000    0.000    0.061    0.061 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_fontconfig_pattern.py:1(<module>)
        1    0.000    0.000    0.060    0.060 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexing.py:1(<module>)
       71    0.000    0.000    0.060    0.001 /usr/lib/python3.8/email/feedparser.py:173(feed)
     3717    0.041    0.000    0.058    0.000 /usr/lib/python3.8/posixpath.py:334(normpath)
      213    0.029    0.000    0.057    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/artist.py:1457(<listcomp>)
      358    0.045    0.000    0.056    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/serialization.py:1076(load_tensor)
       98    0.001    0.000    0.055    0.001 /usr/lib/python3.8/email/feedparser.py:178(_call_parse)
        1    0.001    0.001    0.055    0.055 /usr/lib/python3/dist-packages/pyparsing.py:27(<module>)
     7979    0.030    0.000    0.055    0.000 /usr/lib/python3.8/inspect.py:2489(__init__)
      154    0.001    0.000    0.055    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:3065(_reload_version)
       98    0.011    0.000    0.055    0.001 /usr/lib/python3.8/email/feedparser.py:218(_parsegen)
        1    0.000    0.000    0.054    0.054 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/linalg/_isolve/lgmres.py:4(<module>)
     1735    0.002    0.000    0.054    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/profiler_util.py:489(<listcomp>)
      348    0.054    0.000    0.054    0.000 {built-in method posix.listdir}
        1    0.000    0.000    0.054    0.054 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexes/api.py:1(<module>)
        1    0.000    0.000    0.054    0.054 /home/pi/.cache/torch/hub/ultralytics_yolov5_master/models/common.py:227(forward)
      154    0.000    0.000    0.053    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:2855(_get_version)
        1    0.000    0.000    0.053    0.053 /home/pi/.local/lib/python3.8/site-packages/scipy/linalg/__init__.py:1(<module>)
      154    0.001    0.000    0.053    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:2613(_version_from_file)
 1823/288    0.019    0.000    0.052    0.000 /usr/lib/python3.8/sre_compile.py:71(_compile)
     3478    0.019    0.000    0.052    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/profiler_util.py:670(_rewrite_name)
        1    0.009    0.009    0.052    0.052 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/profiler_util.py:53(_populate_cpu_children)
        2    0.001    0.000    0.052    0.026 /home/pi/.local/lib/python3.8/site-packages/matplotlib/style/core.py:235(read_style_directory)
1060/1055    0.002    0.000    0.051    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.051    0.051 /home/pi/.local/lib/python3.8/site-packages/PIL/Image.py:3174(open)
45791/45733    0.041    0.000    0.051    0.000 {method 'join' of 'str' objects}
     2050    0.004    0.000    0.051    0.000 /usr/lib/python3.8/genericpath.py:16(exists)
       59    0.001    0.000    0.050    0.001 /home/pi/.local/lib/python3.8/site-packages/torch/nn/modules/module.py:883(to)
        1    0.000    0.000    0.050    0.050 /home/pi/.local/lib/python3.8/site-packages/matplotlib/projections/geo.py:1(<module>)
      760    0.003    0.000    0.050    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:2850(_get_metadata)
     1740    0.018    0.000    0.049    0.000 <frozen importlib._bootstrap_external>:354(cache_from_source)
     1078    0.048    0.000    0.048    0.000 {method 'read' of '_io.BufferedReader' objects}
        1    0.001    0.001    0.048    0.048 /home/pi/.local/lib/python3.8/site-packages/matplotlib/axes/_axes.py:46(Axes)
     9412    0.022    0.000    0.048    0.000 <frozen importlib._bootstrap_external>:121(_path_join)
        1    0.000    0.000    0.048    0.048 /usr/lib/python3.8/ssl.py:494(wrap_socket)
        1    0.000    0.000    0.048    0.048 /home/pi/.local/lib/python3.8/site-packages/matplotlib/offsetbox.py:1(<module>)
        1    0.000    0.000    0.048    0.048 /usr/lib/python3.8/ssl.py:983(_create)
     1760    0.004    0.000    0.047    0.000 <frozen importlib._bootstrap_external>:145(_path_is_mode_type)
        1    0.000    0.000    0.047    0.047 /usr/lib/python3.8/ssl.py:1302(do_handshake)
        1    0.047    0.047    0.047    0.047 {method 'do_handshake' of '_ssl._SSLSocket' objects}
      455    0.047    0.000    0.047    0.000 {built-in method builtins.dir}
    75668    0.045    0.000    0.047    0.000 {built-in method builtins.getattr}
     1602    0.003    0.000    0.047    0.000 <frozen importlib._bootstrap_external>:154(_path_isfile)
        1    0.000    0.000    0.046    0.046 /usr/lib/python3/dist-packages/yaml/__init__.py:2(<module>)
      397    0.027    0.000    0.046    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/doccer.py:180(indentcount_lines)
        1    0.000    0.000    0.046    0.046 /home/pi/.local/lib/python3.8/site-packages/PIL/Image.py:321(preinit)
       59    0.045    0.001    0.045    0.001 {method 'clone' of 'torch._C._TensorBase' objects}
      973    0.003    0.000    0.045    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/__init__.py:695(__setitem__)
      276    0.001    0.000    0.044    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/_parser.py:139(_parse_requirement_marker)
      126    0.003    0.000    0.043    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_distn_infrastructure.py:674(_construct_argparser)
     3025    0.011    0.000    0.043    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/markers.py:118(_normalize)
       16    0.001    0.000    0.043    0.003 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_axis_nan_policy.py:371(axis_nan_policy_decorator)
      276    0.003    0.000    0.043    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/util/_decorators.py:360(decorator)
       18    0.042    0.002    0.042    0.002 {built-in method torch.cat}
     1885    0.005    0.000    0.042    0.000 <frozen importlib._bootstrap>:376(cached)
      126    0.001    0.000    0.042    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_distn_infrastructure.py:660(_attach_argparser_methods)
      155    0.001    0.000    0.041    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/util/_decorators.py:481(__call__)
206220/204211    0.040    0.000    0.041    0.000 {built-in method builtins.len}
        1    0.000    0.000    0.041    0.041 /home/pi/.local/lib/python3.8/site-packages/matplotlib/axis.py:1(<module>)
      309    0.041    0.000    0.041    0.000 {method 'copy' of 'dict' objects}
      107    0.002    0.000    0.041    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_distn_infrastructure.py:1966(_attach_methods)
  305/278    0.001    0.000    0.041    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/_parser.py:237(_parse_marker)
       19    0.000    0.000    0.040    0.002 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_distn_infrastructure.py:3180(__init__)
      484    0.001    0.000    0.040    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/nn/modules/module.py:823(<lambda>)
      429    0.002    0.000    0.040    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/artist.py:1540(number_of_parameters)
  332/305    0.001    0.000    0.039    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/_parser.py:249(_parse_marker_atom)
        1    0.000    0.000    0.038    0.038 /home/pi/.local/lib/python3.8/site-packages/matplotlib/projections/polar.py:1(<module>)
      428    0.038    0.000    0.038    0.000 {method 'float' of 'torch._C._TensorBase' objects}
    10221    0.021    0.000    0.037    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/_tokenizer.py:111(check)
        1    0.000    0.000    0.037    0.037 /home/pi/.local/lib/python3.8/site-packages/matplotlib/lines.py:1(<module>)
     1015    0.005    0.000    0.037    0.000 <frozen importlib._bootstrap_external>:484(_get_cached)
     1803    0.028    0.000    0.037    0.000 /usr/lib/python3.8/inspect.py:2772(__init__)
     1774    0.003    0.000    0.036    0.000 /usr/lib/python3.8/re.py:203(sub)
      278    0.002    0.000    0.036    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/specifiers.py:532(contains)
    72589    0.035    0.000    0.035    0.000 {built-in method builtins.min}
       16    0.000    0.000    0.035    0.002 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_docscrape.py:563(__init__)
      115    0.000    0.000    0.035    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:3349(<genexpr>)
      593    0.035    0.000    0.035    0.000 {method 'findall' of 're.Pattern' objects}
      114    0.001    0.000    0.034    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:2861(activate)
        1    0.000    0.000    0.034    0.034 /usr/lib/python3/dist-packages/yaml/loader.py:2(<module>)
        1    0.000    0.000    0.034    0.034 /home/pi/.local/lib/python3.8/site-packages/pandas/io/excel/__init__.py:1(<module>)
   171480    0.034    0.000    0.034    0.000 {method 'append' of 'list' objects}
        1    0.000    0.000    0.033    0.033 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/specifiers.py:4(<module>)
        1    0.000    0.000    0.033    0.033 /home/pi/.local/lib/python3.8/site-packages/matplotlib/image.py:1(<module>)
      114    0.033    0.000    0.033    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
      305    0.002    0.000    0.033    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/_parser.py:267(_parse_marker_item)
        1    0.000    0.000    0.032    0.032 /home/pi/.local/lib/python3.8/site-packages/scipy/interpolate/__init__.py:1(<module>)
     8184    0.006    0.000    0.032    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/markers.py:124(<genexpr>)
     1735    0.011    0.000    0.032    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/profiler_util.py:459(self_cpu_time_total)
        1    0.003    0.003    0.031    0.031 /home/pi/.local/lib/python3.8/site-packages/scipy/__init__.py:1(<module>)
        1    0.000    0.000    0.031    0.031 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/arrow/__init__.py:1(<module>)
      346    0.002    0.000    0.031    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/_tokenizer.py:93(__init__)
       16    0.000    0.000    0.031    0.002 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_docscrape.py:140(__init__)
  447/420    0.002    0.000    0.030    0.000 /usr/lib/python3.8/typing.py:255(inner)
     3478    0.012    0.000    0.030    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/profiler_util.py:612(__missing__)
      344    0.003    0.000    0.030    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/specifiers.py:685(__init__)
      346    0.007    0.000    0.029    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/_tokenizer.py:100(<dictcomp>)
     1071    0.003    0.000    0.029    0.000 <frozen importlib._bootstrap>:147(__enter__)
       92    0.002    0.000    0.029    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/__init__.py:1368(_preprocess_data)
7075/7069    0.012    0.000    0.029    0.000 {built-in method builtins.any}
        1    0.000    0.000    0.029    0.029 /home/pi/.local/lib/python3.8/site-packages/matplotlib/colors.py:1(<module>)
     4050    0.014    0.000    0.029    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/artist.py:1559(aliased_name)
        1    0.000    0.000    0.029    0.029 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/requirements.py:5(<module>)
     5810    0.012    0.000    0.028    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/utils.py:32(canonicalize_name)
        1    0.000    0.000    0.028    0.028 /home/pi/.local/lib/python3.8/site-packages/pandas/io/excel/_base.py:1(<module>)
     5203    0.025    0.000    0.028    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/profiler_util.py:494(cpu_time_total)
        1    0.000    0.000    0.028    0.028 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/arrow/array.py:1(<module>)
      360    0.001    0.000    0.028    0.000 {built-in method fromkeys}
      929    0.002    0.000    0.028    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/artist.py:1546(is_alias)
    15765    0.028    0.000    0.028    0.000 {method 'expandtabs' of 'str' objects}
        1    0.000    0.000    0.028    0.028 /home/pi/.local/lib/python3.8/site-packages/pandas/core/series.py:1(<module>)
     5707    0.004    0.000    0.028    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.028    0.028 /home/pi/.local/lib/python3.8/site-packages/seaborn/distributions.py:1(<module>)
     8598    0.019    0.000    0.027    0.000 /usr/lib/python3.8/enum.py:313(__call__)
        1    0.000    0.000    0.027    0.027 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_hypotests.py:1(<module>)
      100    0.008    0.000    0.027    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/artist.py:170(<listcomp>)
      126    0.002    0.000    0.027    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_distn_infrastructure.py:608(__init__)
     1015    0.005    0.000    0.027    0.000 <frozen importlib._bootstrap_external>:1493(_get_spec)
      388    0.002    0.000    0.027    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:1390(safe_version)
    16586    0.012    0.000    0.027    0.000 /usr/lib/python3.8/sre_parse.py:254(get)
    19229    0.027    0.000    0.027    0.000 {method 'split' of 'str' objects}
    10579    0.026    0.000    0.026    0.000 {method 'format' of 'str' objects}
       30    0.000    0.000    0.026    0.001 /usr/lib/python3.8/dataclasses.py:996(dataclass)
        1    0.001    0.001    0.026    0.026 /home/pi/.local/lib/python3.8/site-packages/scipy/special/__init__.py:1(<module>)
        1    0.000    0.000    0.026    0.026 /home/pi/.local/lib/python3.8/site-packages/mpl_toolkits/mplot3d/axis3d.py:5(<module>)
