,ncalls,tottime,percall_tot,cumtime,percall_cum,filename:lineno(function)
888,        1,   0.000,   0.000,   0.000,   0.000,{pandas._libs.algos.take_2d_axis0_float64_float64}
889,        1,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.maybe_indices_to_slice}
890,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/base.py:510(find)
891,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:1750(_get_names)
892,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:12(_is_descriptor)
893,        3,   0.000,   0.000,   0.000,   0.000,{method 'extend' of 'list' objects}
894,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:691(_constructor)
895,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:765(_is_in_terminal)
896,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:200(nlevels)
897,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/ImageFile.py:322(load_end)
898,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1790(ndim)
899,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:139(__exit__)
900,        2,   0.000,   0.000,   0.000,   0.000,{built-in method _imp.is_builtin}
901,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/_collections_abc.py:262(__subclasshook__)
902,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:423(__getattr__)
903,       17,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:71(_relax_case)
904,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/string.py:83(_insert_dot_separator_horizontal)
905,        3,   0.000,   0.000,   0.000,   0.000,{method 'fileno' of '_io.TextIOWrapper' objects}
906,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/ImageMode.py:24(__init__)
907,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:6182(<genexpr>)
908,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:524(ensure_dtype_can_hold_na)
909,        5,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:112(__init__)
910,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:678(__new__)
911,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/ImageFile.py:88(_tilesort)
912,        2,   0.000,   0.000,   0.000,   0.000,{pandas._libs.internals.get_blkno_placements}
913,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:137(_get_index_label_flat)
914,        2,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.locals}
915,        5,   0.000,   0.000,   0.000,   0.000,{method 'add' of 'pandas._libs.internals.BlockPlacement' objects}
916,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:82(__init__)
917,        6,   0.000,   0.000,   0.000,   0.000,{built-in method _imp._fix_co_filename}
918,        1,   0.000,   0.000,   0.000,   0.000,{method 'fill' of 'numpy.ndarray' objects}
919,        9,   0.000,   0.000,   0.000,   0.000,{method 'get' of 'mappingproxy' objects}
920,        6,   0.000,   0.000,   0.000,   0.000,{method 'encode' of 'str' objects}
921,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:485(_get_literal_prefix)
922,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:608(_format_parsed_parts)
923,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:239(splitroot)
924,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:747(<listcomp>)
925,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/typing.py:306(inner)
926,        9,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.is_int_or_none}
927,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:663(_get_registered_option)
928,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:897(is_nonnegative_int)
929,        3,   0.000,   0.000,   0.000,   0.000,{built-in method fromkeys}
930,        8,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:281(start)
931,        9,   0.000,   0.000,   0.000,   0.000,{method 'lower' of 'str' objects}
932,        2,   0.000,   0.000,   0.000,   0.000,{method '_update_from_sliced' of 'pandas._libs.index.IndexEngine' objects}
933,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:445(is_view)
934,        1,   0.000,   0.000,   0.000,   0.000,{method 'nonzero' of 'numpy.ndarray' objects}
935,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1179(<lambda>)
936,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/lib/function_base.py:4995(_delete_dispatcher)
937,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:99(na_rep)
938,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:1107(_maybe_memory_map)
939,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5452(<setcomp>)
940,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:6611(_maybe_cast_indexer)
941,        1,   0.000,   0.000,   0.000,   0.000,{built-in method _sre.compile}
942,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:516(_get_charset_prefix)
943,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/inference.py:105(is_file_like)
944,       12,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:196(<genexpr>)
945,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/string.py:22(__init__)
946,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:170(_initialize_chunksize)
947,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:173(SignatureRunner)
948,        7,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:299(stop)
949,       14,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:402(inferred_type)
950,        2,   0.000,   0.000,   0.000,   0.000,{built-in method pandas._libs.internals.slice_len}
951,        1,   0.000,   0.000,   0.000,   0.000,<string>:2(__init__)
952,        7,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:412(has_location)
953,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:928(fix_flags)
954,        7,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/abc.py:7(abstractmethod)
955,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:44(Delegate)
956,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:2665(need_slice)
957,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:619(isstring)
958,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:76(__init__)
959,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:36(_tf_export)
960,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:1003(shape)
961,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:959(<dictcomp>)
962,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:230(is_single_block)
963,        7,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.ord}
964,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1500(<genexpr>)
965,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:689(_get_result_dim)
966,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:1953(nlevels)
967,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:874(create_module)
968,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:111(header)
969,        1,   0.000,   0.000,   0.000,   0.000,{built-in method _codecs.lookup}
970,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/_collections_abc.py:381(__subclasshook__)
971,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/codecs.py:186(__init__)
972,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:171(not_none)
973,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:969(size)
974,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1065(get_filename)
975,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3190(_validate_sort_keyword)
976,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:651(_extended_gcd)
977,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:6177(<genexpr>)
978,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:451(__members__)
979,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1023(__init__)
980,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3/dist-packages/six.py:194(find_spec)
981,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:169(__setitem__)
982,        4,   0.000,   0.000,   0.000,   0.000,{method 'items' of 'mappingproxy' objects}
983,        3,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.id}
984,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:198(<dictcomp>)
985,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:969(InterpreterWithCustomOps)
986,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:968(_sanity_check)
987,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5461(<listcomp>)
988,        1,   0.000,   0.000,   0.000,   0.000,<string>:1(<lambda>)
989,        1,   0.000,   0.000,   0.000,   0.000,{method 'find' of 'str' objects}
990,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:103(float_format)
991,        3,   0.000,   0.000,   0.000,   0.000,{method 'add' of 'set' objects}
992,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:697(_initialize_colspace)
993,        1,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.dtypes_all_equal}
994,        7,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:381(is_unique)
995,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:600(_from_parsed_parts)
996,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:796(name)
997,        1,   0.000,   0.000,   0.000,   0.000,{built-in method _imp.exec_dynamic}
998,        3,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/_collections_abc.py:315(__subclasshook__)
999,        1,   0.000,   0.000,   0.000,   0.000,{method 'getvalue' of '_io.StringIO' objects}
1000,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:107(decimal)
1001,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:82(groups)
1002,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:335(<dictcomp>)
1003,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/string.py:63(_need_to_wrap_around)
1004,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:115(index)
1005,        2,   0.000,   0.000,   0.000,   0.000,{built-in method pandas._libs.writers.word_len}
1006,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:477(_get_iscased)
1007,        1,   0.000,   0.000,   0.000,   0.000,{method 'index' of 'range' objects}
1008,        2,   0.000,   0.000,   0.000,   0.000,{method 'lstrip' of 'str' objects}
1009,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/string.py:79(_adjusted_tr_col_num)
1010,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:175(<genexpr>)
1011,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/__init__.py:1(<module>)
1012,        1,   0.000,   0.000,   0.000,   0.000,{method 'write' of '_io.StringIO' objects}
1013,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1163(__init__)
1014,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:766(_maybe_check_integrity)
1015,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:670(_initialize_formatters)
1016,        1,   0.000,   0.000,   0.000,   0.000,{built-in method _codecs.lookup_error}
1017,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:7669(_maybe_try_sort)
1018,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/concat.py:73(<listcomp>)
1019,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:141(_initialize_quotechar)
1020,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:772(_is_screen_short)
1021,        1,   0.000,   0.000,   0.000,   0.000,{method 'disable' of '_lsprof.Profiler' objects}
1022,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:38(<lambda>)
1023,        2,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.abs}
1024,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:458(<listcomp>)
1025,        1,   0.000,   0.000,   0.000,   0.000,{built-in method _stat.S_ISDIR}
1026,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/lib/arraysetops.py:784(_setdiff1d_dispatcher)
1027,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/urllib/parse.py:111(_noop)
1028,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/urllib/parse.py:426(_checknetloc)
1029,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/_distutils_hack/__init__.py:96(<lambda>)
1030,        1,   0.000,   0.000,   0.000,   0.000,{method 'strip' of 'str' objects}
1031,        1,   0.000,   0.000,   0.000,   0.000,{method 'setdefault' of 'dict' objects}
1032,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/metrics_portable.py:33(__init__)
1033,        2,   0.000,   0.000,   0.000,   0.000,{method 'reverse' of 'list' objects}
1034,        1,   0.000,   0.000,   0.000,   0.000,{method 'mro' of 'type' objects}
1035,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:452(_should_fallback_to_positional)
1036,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:228(_constructor)
1037,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:138(__enter__)
1038,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:461(<listcomp>)
1039,        1,   0.000,   0.000,   0.000,   0.000,{function FrozenList.__getitem__ at 0xffffa9895fc0}
1040,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/lib/arraysetops.py:519(_in1d_dispatcher)
1041,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/metrics_portable.py:41(increase_counter_interpreter_creation)
1042,"
",,,,,
1043,"
",,,,,
